,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1975,1984-02-01,12.545869444113958,-0.4008999460793571,3.3546066378824135,12.545869444113958,12.545869444113958,-11.116793687754368,-11.116793687754368,-11.116793687754368,-11.116793687754368,-11.116793687754368,-11.116793687754368,0.0,0.0,0.0,1.4290757563595893
1976,1984-03-01,12.548159484188094,3.2328275129483157,7.110397226140014,12.548159484188094,12.548159484188094,-7.309762974517761,-7.309762974517761,-7.309762974517761,-7.309762974517761,-7.309762974517761,-7.309762974517761,0.0,0.0,0.0,5.238396509670333
1977,1984-04-01,12.550607458060448,8.958909917294802,12.91526444783704,12.550607458060448,12.550607458060448,-1.4969516374055254,-1.4969516374055254,-1.4969516374055254,-1.4969516374055254,-1.4969516374055254,-1.4969516374055254,0.0,0.0,0.0,11.053655820654923
1978,1984-05-01,12.552976465033693,13.970889401836377,17.830067184493977,12.552976465033693,12.552976465033693,3.359692932865818,3.359692932865818,3.359692932865818,3.359692932865818,3.359692932865818,3.359692932865818,0.0,0.0,0.0,15.91266939789951
1979,1984-06-01,12.555424438906046,17.995293334810587,21.96226092706526,12.555424438906046,12.555424438906046,7.335467906611163,7.335467906611163,7.335467906611163,7.335467906611163,7.335467906611163,7.335467906611163,0.0,0.0,0.0,19.89089234551721
1980,1984-07-01,12.557793445879293,21.881159515302475,25.71009780187889,12.557793445879293,12.557793445879293,11.31056989567563,11.31056989567563,11.31056989567563,11.31056989567563,11.31056989567563,11.31056989567563,0.0,0.0,0.0,23.868363341554925
1981,1984-08-01,12.560241419751646,22.87608962460135,26.809746771735107,12.560241419751646,12.560241419751646,12.310333957049588,12.310333957049588,12.310333957049588,12.310333957049588,12.310333957049588,12.310333957049588,0.0,0.0,0.0,24.870575376801234
1982,1984-09-01,12.562689393624,18.600401411788482,22.63648699540135,12.562689393624,12.562689393624,8.154629194225668,8.154629194225668,8.154629194225668,8.154629194225668,8.154629194225668,8.154629194225668,0.0,0.0,0.0,20.717318587849668
1983,1984-10-01,12.565058400597245,12.430817461802976,16.345919937852955,12.565058400597245,12.565058400597245,1.7714336061198561,1.7714336061198561,1.7714336061198561,1.7714336061198561,1.7714336061198561,1.7714336061198561,0.0,0.0,0.0,14.336492006717101
1984,1984-11-01,12.5675063744696,6.473254240709266,10.546572207757174,12.5675063744696,12.5675063744696,-3.8896839954624456,-3.8896839954624456,-3.8896839954624456,-3.8896839954624456,-3.8896839954624456,-3.8896839954624456,0.0,0.0,0.0,8.677822379007154
1985,1984-12-01,12.569875381442845,1.466933848595632,5.4257768151833705,12.569875381442845,12.569875381442845,-9.18548814194357,-9.18548814194357,-9.18548814194357,-9.18548814194357,-9.18548814194357,-9.18548814194357,0.0,0.0,0.0,3.384387239499276
